Source,Dest,Cost
ADQ,ABQ,500.375
ADQ,ADK,647
ADQ,ANC,196.5972034
ADQ,AUS,441.3333333
ADQ,BIL,634
ADQ,BNA,31.5
ADQ,BOI,275.7
ADQ,BOS,364.0625
ADQ,BRW,268.25
ADQ,BWI,864.46
ADQ,BZN,549
ADQ,CDV,5.5
ADQ,CHS,367
ADQ,CLT,402.25
ADQ,CMH,284.25
ADQ,DEN,286.7142857
ADQ,DFW,309.895
ADQ,DSM,594
ADQ,DUT,795.5
ADQ,EUG,185
ADQ,FAI,178.7666667
ADQ,FCA,517.75
ADQ,FLL,412.22
ADQ,GEG,360.2083333
ADQ,GJT,387
ADQ,GPT,631
ADQ,GTF,6
ADQ,HNL,331.383
ADQ,HSV,623
ADQ,IAD,541.5
ADQ,IAH,468.5
ADQ,JAN,1239
ADQ,JAX,747
ADQ,JFK,564
ADQ,JNU,267.5625
ADQ,KOA,174.95375
ADQ,KTN,590.02
ADQ,LAS,340.348
ADQ,LAX,423.1775
ADQ,LFT,798
ADQ,LIT,462.02
ADQ,MCO,260.6357143
ADQ,MOB,824.75
ADQ,MSO,44
ADQ,MSP,309.3333333
ADQ,MSY,498.7916667
ADQ,OKC,348
ADQ,OMA,11
ADQ,OME,5.5
ADQ,ONT,217.705
ADQ,ORD,593.625
ADQ,ORF,591.03
ADQ,PDX,423.1321429
ADQ,PHX,305.1266667
ADQ,PSC,263.555
ADQ,PSP,83
ADQ,RDU,203.75
ADQ,RNO,405.5
ADQ,RSW,370.09
ADQ,SAN,425.5
ADQ,SAT,216.5
ADQ,SAV,866
ADQ,SDF,606
ADQ,SEA,408.57775
ADQ,SIT,383.36
ADQ,SLC,178.25
ADQ,SNA,283.25
ADQ,SNP,922
ADQ,STL,251.15
ADQ,TPA,231.5575
ADQ,TUS,765
ADQ,YKM,5.5
AEX,ABI,209.5
AEX,ABQ,243.1
AEX,ABR,188.5
AEX,ACT,178
AEX,AGS,124.25
AEX,ALB,409.85
AEX,AMA,168.5
AEX,ANC,558.5107143
AEX,ASE,152.5
AEX,ATL,263.0497561
AEX,ATW,233.5
AEX,ATY,243
AEX,AUS,224
AEX,AVL,128.9525
AEX,AVP,506
AEX,BDL,363.7
AEX,BFF,163.5
AEX,BHM,318
AEX,BIL,238.75
AEX,BIS,185.87
AEX,BNA,142.4594595
AEX,BOI,221.3571429
AEX,BOS,250.9705882
AEX,BRO,281.7142857
AEX,BUF,318
AEX,BUR,264
AEX,BWI,248.4516129
AEX,BZN,185.3785714
AEX,CAE,242.7727273
AEX,CDC,376.5
AEX,CHA,178.125
AEX,CHO,299
AEX,CHS,219.745
AEX,CID,260.8125
AEX,CLE,276.2136364
AEX,CLT,238.6686667
AEX,CMH,246.9615385
AEX,CMI,105.5
AEX,COS,177.9245
AEX,CRP,289.7
AEX,CRW,452.7233333
AEX,CSG,258.1566667
AEX,CVG,228.9473684
AEX,CWA,189
AEX,DAB,330.25
AEX,DAY,104.5
AEX,DCA,222.1029412
AEX,DEN,246.0010811
AEX,DFW,172.5797143
AEX,DHN,166
AEX,DIK,201
AEX,DRO,187.75
AEX,DSM,318.7
AEX,DTW,152.2718182
AEX,DVL,813.72
AEX,EGE,343.5
AEX,ELP,192.75
AEX,ERI,505
AEX,EUG,231.3433333
AEX,EVV,263.8
AEX,EWR,300.7310526
AEX,EYW,165.5
AEX,FAR,192.25
AEX,FAT,346.1666667
AEX,FAY,371.5827273
AEX,FLG,453.5
AEX,FLL,219.49
AEX,FSM,231.75
AEX,FWA,208.46
AEX,GEG,630.6666667
AEX,GNV,163.125
AEX,GRB,281.25
AEX,GRI,279.5
AEX,GRK,258.2777778
AEX,GRR,228.6875
AEX,GSO,207.1333333
AEX,GSP,169.1442857
AEX,GTF,285.5
AEX,GUC,182.75
AEX,GUM,5
AEX,HDN,412.5
AEX,HNL,330.9
AEX,HSV,221
AEX,HTS,438
AEX,IAD,251.8592857
AEX,IAH,259.0542857
AEX,ICT,150.96
AEX,ILM,308.5714286
AEX,IND,159.0833333
AEX,ISP,223.5
AEX,JAC,261.8333333
AEX,JAX,223.4285714
AEX,JFK,339.5
AEX,KOA,375.5
AEX,KTN,5
AEX,LAN,225.5
AEX,LAS,287.7618519
AEX,LAX,291.3128571
AEX,LBB,237.125
AEX,LBF,538
AEX,LEX,262.215
AEX,LGA,260.8214286
AEX,LRD,161.75
AEX,LSE,327
AEX,LWS,284
AEX,MAF,200.4444444
AEX,MCI,220.0425
AEX,MCO,202.675
AEX,MDT,231.75
AEX,MDW,266.6
AEX,MEM,189
AEX,MFE,365
AEX,MFR,259.545
AEX,MGM,289
AEX,MHK,195.4
AEX,MIA,204.115
AEX,MKE,216.6666667
AEX,MLB,134.5
AEX,MLI,259
AEX,MOT,295.16
AEX,MSN,175
AEX,MSO,152.125
AEX,MSP,311.8813333
AEX,MTJ,169.8333333
AEX,MYR,183.13
AEX,OAJ,317.2857143
AEX,OGG,389.35
AEX,OKC,192.4166667
AEX,OMA,173.99
AEX,ONT,325.3333333
AEX,ORD,292.67
AEX,ORF,246.3653333
AEX,PBI,304
AEX,PDX,289.52
AEX,PHL,247.437619
AEX,PHX,227.7731818
AEX,PIT,275.3427273
AEX,PNS,218.5
AEX,PSC,322
AEX,PSP,170.5
AEX,PVD,222.046
AEX,PWM,300.9375
AEX,RDM,248.5
AEX,RDU,195.2932
AEX,RIC,226.6154545
AEX,RNO,239.922
AEX,ROA,431.75
AEX,RST,320.75
AEX,RSW,274.057
AEX,SAF,434.8333333
AEX,SAN,219.8928571
AEX,SAT,245.1508696
AEX,SAV,239.7727273
AEX,SBA,176
AEX,SBN,463.5
AEX,SBP,87.25
AEX,SDF,207.3688889
AEX,SEA,248.7727273
AEX,SFO,283.8145455
AEX,SGF,210.625
AEX,SGU,165
AEX,SJC,181.2
AEX,SJT,118.5
AEX,SJU,367.0714286
AEX,SLC,250.7080769
AEX,SMF,275.6923077
AEX,SNA,280.6666667
AEX,SPI,341
AEX,SRQ,131.14
AEX,STL,196.25
AEX,STX,463.5
AEX,SYR,255.218
AEX,TPA,235.4772727
AEX,TRI,305.625
AEX,TUL,155.9
AEX,TUS,202.1125
AEX,TYS,216.3
AEX,VEL,518
AEX,VLD,356.6666667
AEX,XNA,41.33333333
AEX,YUM,192.6933333
AGS,ABE,183.26
AGS,ABI,142.5
AGS,ABQ,279.3333333
AGS,AEX,262.6428571
AGS,ALB,243.8176923
AGS,AMA,284
AGS,ANC,445.9166667
AGS,ART,237.75
AGS,ASE,249.75
AGS,ATL,134.0316667
AGS,ATW,227.684
AGS,AUG,324
AGS,AUS,191.0919512
AGS,AVL,251.75
AGS,AVP,223.5
AGS,AZO,167.36
AGS,BDL,269.6572727
AGS,BFL,196
AGS,BGR,191.25
AGS,BHM,255.918
AGS,BIL,239.1
AGS,BJI,1037
AGS,BMI,182.5
AGS,BNA,192.949
AGS,BOI,431.5733333
AGS,BOS,177.7811864
AGS,BPT,143.5
AGS,BRO,167.046
AGS,BTR,125.2922222
AGS,BTV,252.26125
AGS,BUF,147.3333333
AGS,BUR,247.75
AGS,BWI,181.277973
AGS,BZN,118.17125
AGS,CAK,127.1666667
AGS,CHA,162.6666667
AGS,CHO,215.25
AGS,CID,245.9736842
AGS,CLE,142.3546429
AGS,CLL,196
AGS,CLT,98.544
AGS,CMH,136.5569565
AGS,CMI,164.1666667
AGS,COS,211.7555172
AGS,COU,177
AGS,CRP,167.7142857
AGS,CVG,234.3117647
AGS,CWA,5.5
AGS,DAB,191
AGS,DAL,199.7142857
AGS,DAY,180.6470588
AGS,DCA,132.5152941
AGS,DEN,226.0880952
AGS,DFW,194.5384906
AGS,DLH,208.75
AGS,DRO,90.5
AGS,DRT,270
AGS,DSM,177.98875
AGS,DTW,197.7722059
AGS,ECP,151.6275
AGS,EGE,264.8983333
AGS,ELP,234.9935484
AGS,ERI,91
AGS,EUG,328.67
AGS,EVV,188.5
AGS,EWR,154.7001351
AGS,EYW,226.2514286
AGS,FAI,579.4166667
AGS,FAR,197.25
AGS,FAT,244.3
AGS,FAY,172.125
AGS,FCA,562.3533333
AGS,FLG,210
AGS,FLL,138.9917188
AGS,FNT,153.4615385
AGS,FSD,413.3
AGS,FSM,198.25
AGS,FWA,293.75
AGS,GEG,173.638125
AGS,GFK,416.75
AGS,GJT,297.6666667
AGS,GNV,156.6
AGS,GPT,232.0746154
AGS,GRB,331.6475
AGS,GRK,265.6314286
AGS,GRR,206.3545455
AGS,GSO,168
AGS,GUC,411.28
AGS,HNL,408.3017857
AGS,HOU,208.2392857
AGS,HPN,170.1088889
AGS,HRL,272.1666667
AGS,HRO,278.5
AGS,HSV,195.4285714
AGS,IAD,176.7352
AGS,IAH,180.8608333
AGS,ICT,211.72
AGS,IDA,338.5
AGS,IMT,193.96
AGS,IND,181.1486842
AGS,IPT,135.5
AGS,ISP,121.5
AGS,JAC,254.5
AGS,JAN,177.2627778
AGS,JAX,216.8333333
AGS,JFK,148.3011111
AGS,KOA,504
AGS,LAN,222.34
AGS,LAS,211.7209412
AGS,LAW,237.75
AGS,LAX,261.76
AGS,LBB,317.12
AGS,LCH,162.25
AGS,LEX,231.9626667
AGS,LFT,206.1111111
AGS,LGA,157.9735714
AGS,LIH,282.41
AGS,LIT,163.897037
AGS,LRD,416.25
AGS,LSE,182.5
AGS,LYH,291.1666667
AGS,MAF,221.75
AGS,MCI,189.5241304
AGS,MCK,214
AGS,MCO,154.6568182
AGS,MDT,227.3411765
AGS,MDW,268.1009091
AGS,MEM,160.8469231
AGS,MFE,219.4692308
AGS,MFR,174
AGS,MGM,261.07
AGS,MHK,477.07125
AGS,MHT,149.5475
AGS,MIA,138.8598039
AGS,MKE,199.5806452
AGS,MLB,107.8181818
AGS,MLI,157.5
AGS,MLU,131.5
AGS,MOB,168.1708333
AGS,MOT,399.48
AGS,MQT,159
AGS,MSN,202.6666667
AGS,MSO,223.3333333
AGS,MSP,167.4340984
AGS,MSY,167.7597368
AGS,MTJ,201.01
AGS,MYR,329
AGS,OAJ,172
AGS,OAK,424.905
AGS,OGG,285.3525
AGS,OKC,187.7103846
AGS,OMA,214.7817647
AGS,ONT,235.6021739
AGS,ORD,186.6054
AGS,ORF,159.3518519
AGS,PBI,190.596087
AGS,PDX,263.3743333
AGS,PGV,86
AGS,PHF,153.5
AGS,PHL,185.0001563
AGS,PHX,227.6216471
AGS,PIA,133.375
AGS,PIT,193.7154167
AGS,PNS,163.4166667
AGS,PSC,357.9
AGS,PSP,327.3
AGS,PVD,222.8023529
AGS,PWM,137.4866667
AGS,RAP,122.1666667
AGS,RDM,263.46
AGS,RDU,185.0966667
AGS,RIC,182.6183333
AGS,RNO,223.8363636
AGS,ROA,204
AGS,ROC,188
AGS,ROW,159.14
AGS,RST,302
AGS,RSW,163.9758333
AGS,SAF,5.5
AGS,SAN,200.8507692
AGS,SAT,196.8407843
AGS,SBA,290.5
AGS,SBN,268.3
AGS,SBP,255
AGS,SBY,116
AGS,SDF,183.3275862
AGS,SEA,218.8880263
AGS,SFO,250.1058621
AGS,SGF,241.2777778
AGS,SGU,433.5
AGS,SHV,173.7830769
AGS,SJC,216.567
AGS,SJT,284.875
AGS,SJU,210.2969231
AGS,SLC,298.2436066
AGS,SMF,283.3173333
AGS,SNA,256.7615789
AGS,SPS,277
AGS,SRQ,149.1944444
AGS,STL,210.0172414
AGS,STS,1033
AGS,STT,279.1066667
AGS,STX,226
AGS,SYR,297.028
AGS,TLH,243.51
AGS,TOL,157.7
AGS,TPA,136.2331646
AGS,TUL,208.6333333
AGS,TUS,235.926087
AGS,TWF,654.5
AGS,TYR,241.3333333
AGS,TYS,237
AGS,VLD,166.5
AGS,VPS,160.2
AGS,XNA,294.7371429
AGS,YUM,245.44
AIA,DRO,345.5
AIA,MSP,186.5
AIA,ORD,286
AIA,PSP,205
AKN,ANC,269.1285714
AKN,DLG,6
AKN,FAI,459.5
AKN,GEG,6
AKN,IAH,475.95
AKN,KOA,11
AKN,MSO,690
AKN,MSP,334.07
AKN,PDX,649
AKN,PHX,6
AKN,SEA,413.25
AKN,SIT,356
ALB,ABI,151.606
ALB,ABQ,232.106
ALB,ABY,282.75
ALB,ACT,284.2
ALB,ACV,204.16
ALB,AEX,208.3
ALB,AGS,213.0592857
ALB,ALW,385
ALB,AMA,402.9
ALB,ANC,287.88
ALB,ASE,251.7016667
ALB,ATL,201.9024123
ALB,ATW,253.5
ALB,AUS,231.4468421
ALB,AVL,154.3723077
ALB,AZO,235
ALB,BFL,317
ALB,BHM,283.26
ALB,BIL,210.5
ALB,BIS,292.5
ALB,BMI,11
ALB,BNA,181.3036667
ALB,BOI,279.78375
ALB,BQK,5
ALB,BRO,383.66
ALB,BTR,407.1666667
ALB,BUF,395
ALB,BUR,208.815
ALB,BWI,122.735082
ALB,BZN,220.319375
ALB,CAE,190.8623529
ALB,CAK,286
ALB,CHA,166.9461538
ALB,CHO,227.3333333
ALB,CHS,179.7687719
ALB,CID,141.2125
ALB,CKB,298
ALB,CLE,155.6204545
ALB,CLT,182.339887
ALB,CMH,146.7555882
ALB,COS,169.918
ALB,CPR,658
ALB,CRP,257.3333333
ALB,CRW,151
ALB,CSG,481.38
ALB,CVG,172.053125
ALB,CWA,153
ALB,DAB,211.013871
ALB,DAL,205.2156818
ALB,DAY,193.124
ALB,DCA,130.7192593
ALB,DEN,191.230663
ALB,DFW,258.8675
ALB,DHN,294
ALB,DLH,173.1666667
ALB,DRO,5.46
ALB,DSM,267.88625
ALB,DTW,190.1917442
ALB,ECP,163.3369231
ALB,EGE,130.716
ALB,ELP,227.388125
ALB,ESC,318
ALB,EUG,418.63
ALB,EVV,189.87
ALB,EWN,144.5
ALB,EWR,349
ALB,EYW,229.8510526
ALB,FAI,388.5733333
ALB,FAR,233.25
ALB,FAT,641.53
ALB,FAY,223.5
ALB,FCA,324.49
ALB,FLG,210.5
ALB,FLL,172.3264894
ALB,FLO,109.5
ALB,FSD,192.5757143
ALB,FSM,290.235
ALB,FWA,420.375
ALB,GEG,260.377
ALB,GJT,318.6066667
ALB,GNV,225.3333333
ALB,GPT,281.0833333
ALB,GRB,164.0833333
ALB,GRK,251.2575
ALB,GRR,175.7710345
ALB,GSO,205.987
ALB,GSP,147.09
ALB,GTR,257.9
ALB,GUC,192.92
ALB,HDN,237.71125
ALB,HHH,221.514
ALB,HIB,168
ALB,HNL,417.9123529
ALB,HOU,170.4238776
ALB,HRL,148.1
ALB,HSV,265.387
ALB,IAD,131.77
ALB,IAH,244.1589474
ALB,ICT,272.3125
ALB,IDA,499.445
ALB,ILM,175.5134783
ALB,IND,175.4838776
ALB,ISP,448
ALB,JAC,176.232
ALB,JAN,269.7933333
ALB,JAX,193.6637838
ALB,KOA,223.18
ALB,KTN,382.55
ALB,LAN,158.3333333
ALB,LAR,207
ALB,LAS,230.1985345
ALB,LAW,617
ALB,LAX,241.2533121
ALB,LEX,186.3523077
ALB,LFT,233.5042857
ALB,LIT,212.8333333
ALB,LRD,622
ALB,LSE,260.73
ALB,MAF,394
ALB,MBS,192.75
ALB,MCI,191.0106818
ALB,MCO,126.9193921
ALB,MDT,183.8233333
ALB,MDW,138.9705128
ALB,MEM,230.4872222
ALB,MFE,295.9385714
ALB,MFR,274.7125
ALB,MGM,203.2
ALB,MHK,570.49
ALB,MIA,152.3088757
ALB,MKE,184.4387097
ALB,MLB,123.2142857
ALB,MLI,182.735
ALB,MLU,203.48
ALB,MOB,246.10625
ALB,MOT,465.97
ALB,MRY,97.635
ALB,MSN,225.0772727
ALB,MSO,260.3333333
ALB,MSP,208.1936066
ALB,MSY,228.6866102
ALB,MTJ,208.75
ALB,MYR,140.7498305
ALB,OAJ,235.13125
ALB,OAK,160.4977273
ALB,OKC,220.1003125
ALB,OMA,197.0334615
ALB,ONT,195.2971429
ALB,ORD,171.1484713
ALB,ORF,134.5539683
ALB,PAH,298.84
ALB,PBI,186.9730597
ALB,PDX,218.4323077
ALB,PGD,76.38372263
ALB,PGV,180.84
ALB,PHF,324.4
ALB,PHL,171.4442424
ALB,PHX,228.6612575
ALB,PIA,253.365
ALB,PIE,68.07991071
ALB,PIT,169.9481579
ALB,PNS,173.1259259
ALB,PSC,332.94
ALB,PSP,312.415625
ALB,RAP,401.15
ALB,RDM,271.0866667
ALB,RDU,164.5783721
ALB,RIC,148.9694737
ALB,RKS,226
ALB,RNO,299.329375
ALB,ROA,172.5722222
ALB,ROW,247
ALB,RST,200.5
ALB,RSW,194.9305936
ALB,SAF,835
ALB,SAN,224.8872368
ALB,SAT,202.7285185
ALB,SAV,157.0372727
ALB,SBA,250.9333333
ALB,SBN,259.9372727
ALB,SBP,159.6266667
ALB,SDF,202.2365217
ALB,SEA,227.5274138
ALB,SFB,49.64955882
ALB,SFO,220.0169663
ALB,SGF,262.973
ALB,SGU,172.23
ALB,SHV,319.5
ALB,SJC,129.435
ALB,SJT,133.81
ALB,SJU,207.6280597
ALB,SLC,228.5745833
ALB,SMF,199.7453125
ALB,SNA,225.38625
ALB,SRQ,184.63375
ALB,STL,177.4316667
ALB,STS,752
ALB,STT,237.924
ALB,STX,212.718
ALB,TLH,327.7669231
ALB,TOL,254
ALB,TPA,176.5642294
ALB,TRI,383
ALB,TUL,226.7222222
ALB,TUS,189.4780769
ALB,TVC,219.28
ALB,TYS,222.761875
ALB,VLD,238
ALB,VPS,190.0622222
ALB,XNA,233.5514286
ALB,YUM,119.095
ALO,ATL,266.19
ALO,ATW,143
ALO,AUS,163.53
ALO,BDL,226.2
ALO,BNA,141.375
ALO,BOS,145.1666667
ALO,BWI,127.8033333
ALO,CHS,126.44
ALO,CLT,275
ALO,CMH,112
ALO,CVG,217
ALO,DAY,167
ALO,DCA,243
ALO,DEN,149.3333333
ALO,DFW,185
ALO,DTW,102
ALO,EWR,156.25
ALO,FAR,190
ALO,FAY,317
ALO,FWA,152.5
ALO,GSO,147
ALO,IAH,180.9214286
ALO,ICT,201
ALO,IND,210.5
ALO,LAN,221
ALO,LAS,335.5
ALO,LAX,155.2014286
ALO,LGA,159
ALO,LRD,302
ALO,MCO,63.75
ALO,MEM,210
ALO,MFE,301
ALO,MHT,81.39
ALO,MIA,211.375
ALO,MQT,194
ALO,ORD,86
ALO,PHL,141.5
ALO,PHX,248.8333333
ALO,PNS,77.58
ALO,PVD,195.36
ALO,RDU,224.1933333
ALO,ROA,165.5
ALO,RSW,118.01
ALO,SAN,213.25
ALO,SDF,321.75
ALO,SJC,137.32
ALO,SLC,105.6666667
ALO,STL,101.25
ALO,SYR,297
ALO,TPA,147.18
ALO,TVC,221
ALS,ANC,282.5
ALS,AUS,240.8333333
ALS,BGR,5.5
ALS,BHM,84.94333333
ALS,BNA,5.5
ALS,BOI,84
ALS,BOS,233.8333333
ALS,BZN,230
ALS,CMH,204
ALS,CWA,241.25
ALS,DEN,7.204
ALS,DFW,146.75
ALS,EUG,101.5
ALS,FCA,361.5
ALS,FLL,272.5
ALS,GEG,392.75
ALS,GRB,216.5
ALS,GSP,209
ALS,HNL,302
ALS,IAD,210.6666667
ALS,IAH,121.8333333
ALS,ICT,171
ALS,IDA,117.375
ALS,ILM,224
ALS,IND,252.13
ALS,JAC,5
ALS,JAX,143.54
ALS,LAX,229.6666667
ALS,LGA,200
ALS,MAF,174.5
ALS,MCI,325
ALS,MCO,178.2857143
ALS,MSP,182.25
ALS,OKC,329
ALS,ORF,172
ALS,PAH,177
ALS,PBI,81.67
ALS,PDX,152.4
ALS,PHX,217.125
ALS,PNS,245.355
ALS,PSP,5.5
ALS,RAP,182.5
ALS,SAN,381.5
ALS,SAT,221
ALS,SAV,361
ALS,SEA,255
ALS,SFO,210
ALS,SGF,5
ALS,SLC,127.5
ALS,SMF,216.485
ALS,STL,274
ALS,TPA,143.6425
ALS,TUL,128.5
ALS,TUS,237.5
ALS,XNA,291.82
ALW,ABQ,194
ALW,ANC,240.2272727
ALW,ATL,280.625
ALW,AUS,140
ALW,BIL,6
ALW,BLI,76.5
ALW,BNA,95.5
ALW,BOS,113.1666667
ALW,BUR,136.9671429
ALW,BWI,128
ALW,BZN,196.3333333
ALW,CLE,203.35
ALW,DAL,130.275
ALW,DEN,123.8121053
ALW,DFW,235.2142857
ALW,DTW,189
ALW,ECP,225.17
ALW,ELP,487.5
ALW,EUG,117.3333333
ALW,EWR,81.75
ALW,EYW,1296.77
ALW,FAI,384.832
ALW,FAT,93
ALW,FLL,165.875
ALW,HNL,141.16
ALW,IAD,375.48
ALW,IAH,219.3333333
ALW,ICT,208
ALW,IND,333
ALW,JFK,507
ALW,KOA,226.221
ALW,KTN,657
ALW,LAS,123.7595455
ALW,LAX,170
ALW,LIH,389.07
ALW,MAF,302.5
ALW,MCI,223.8333333
ALW,MCO,134.7
ALW,MFR,87.875
ALW,MSP,190.5
ALW,MSY,193.5
ALW,OAK,258
ALW,OGG,5.75
ALW,OKC,1039
ALW,ONT,166.931875
ALW,ORD,124.75
ALW,PDX,130.5
ALW,PHL,159.5
ALW,PHX,145.3588095
ALW,PIT,175.16
ALW,PSP,111.9463158
ALW,RDU,211.6666667
ALW,RNO,218.625
ALW,SAN,123.5734783
ALW,SAT,175.75
ALW,SBA,173.5
ALW,SBP,84.5
ALW,SEA,94.96633803
ALW,SFO,200.5714286
ALW,SJC,202.875
ALW,SLC,214.25
ALW,SMF,176.8985714
ALW,SNA,71.5
ALW,STL,184
ALW,STS,161.5
ALW,SYR,306
ALW,TPA,185.5
ALW,TUS,158.4166667
ALW,TYS,184.63
AMA,ABE,412.15
AMA,ACK,614
AMA,ACT,181.83
AMA,AEX,478.25
AMA,AGS,235.5
AMA,ALB,373.875
AMA,ANC,331
AMA,ATL,201.6830645
AMA,ATW,261.75
AMA,AUS,147.7242857
AMA,AVL,240.125
AMA,AVP,277
AMA,AZO,151.5
AMA,BDL,149.6111111
AMA,BFL,299.9
AMA,BGR,162.5
AMA,BHM,220.6153846
AMA,BIL,323.285
AMA,BIS,416.5
AMA,BLI,177.5
AMA,BNA,202.5645833
AMA,BOI,196.2504348
AMA,BOS,324.046875
AMA,BPT,136.432
AMA,BRO,142
AMA,BTR,247.625
AMA,BTV,182.5
AMA,BUF,191
AMA,BUR,137.2585714
AMA,BWI,207.5038462
AMA,BZN,161.7857143
AMA,CAE,268.75
AMA,CHA,202.3
AMA,CHO,263.1533333
AMA,CHS,262.2
AMA,CID,375.655
AMA,CLE,250.311
AMA,CLL,129.4090909
AMA,CLT,238.884
AMA,CMH,238.75875
AMA,CMI,533
AMA,COD,641.59
AMA,COS,184.6666667
AMA,COU,437
AMA,CPR,383
AMA,CRP,194.8590476
AMA,CRW,492
AMA,CVG,183.6785714
AMA,DAB,165
AMA,DAL,120.9124022
AMA,DAY,250.5
AMA,DCA,229.9320833
AMA,DEN,164.2248148
AMA,DFW,151.3276596
AMA,DSM,212.0741667
AMA,DTW,288.825
AMA,EAT,452
AMA,ECP,239.15
AMA,EUG,235.25
AMA,EVV,518.5
AMA,EWN,271.155
AMA,EWR,204.965
AMA,EYW,246.5530769
AMA,FAI,210.14
AMA,FAR,219.8766667
AMA,FAT,267.3333333
AMA,FAY,210.5
AMA,FCA,277.75
AMA,FLG,152
AMA,FLL,235.7697143
AMA,FSD,257.0241667
AMA,FSM,151.8
AMA,FWA,290.5
AMA,GEG,161.796
AMA,GGG,215.75
AMA,GJT,211.1
AMA,GNV,163.1666667
AMA,GRB,198.5
AMA,GRI,225
AMA,GRK,153.6666667
AMA,GRR,220.8888889
AMA,GSO,284.2483333
AMA,GSP,301.0041667
AMA,GTF,207.5
AMA,GUM,1547
AMA,HDN,169.5
AMA,HNL,421.9435714
AMA,HOU,199.1692045
AMA,HRL,178.7875
AMA,HSV,282.35
AMA,IAD,265.8985714
AMA,IAH,208.5013559
AMA,IDA,223.75
AMA,ILM,261.46
AMA,IND,214.8357692
AMA,ITH,727
AMA,JAC,220.5
AMA,JAN,164.5384615
AMA,JAX,225.0227273
AMA,JFK,123.25
AMA,JMS,197.5
AMA,KOA,181.23
AMA,LAN,138.5
AMA,LAS,137.876114
AMA,LAX,196.5294231
AMA,LCH,228.5625
AMA,LEX,260.375
AMA,LFT,209.6666667
AMA,LGA,290.7040909
AMA,LIT,141.03125
AMA,LRD,265.4
AMA,MBS,392.5
AMA,MCI,177.0885
AMA,MCO,196.7262651
AMA,MDT,277.648
AMA,MDW,180.055
AMA,MEM,178.9947059
AMA,MFE,234.2666667
AMA,MFR,197.9
AMA,MGM,211
AMA,MHK,289.25
AMA,MHT,291.45
AMA,MIA,338.425
AMA,MKE,182.375
AMA,MLI,392.25
AMA,MLU,327.5
AMA,MOB,265.3333333
AMA,MOT,949
AMA,MSN,377.8571429
AMA,MSO,264.875
AMA,MSP,276.7857143
AMA,MSY,189.1406452
AMA,MTJ,188
AMA,MYR,274.5
AMA,OAJ,387.6666667
AMA,OAK,267.125
AMA,OGG,568.15
AMA,OKC,151.625
AMA,OMA,194.9545455
AMA,ONT,157.7852
AMA,ORD,186.2333333
AMA,ORF,237.9595238
AMA,PBI,244.5164706
AMA,PDX,204.6063636
AMA,PGV,148.5
AMA,PHL,243.1923077
AMA,PHX,204.774
AMA,PIA,543
AMA,PIB,265
AMA,PIT,209.2647059
AMA,PNS,170.5714286
AMA,PSC,249.6
AMA,PSP,255
AMA,PUB,177
AMA,PVD,176.5
AMA,PWM,284.2425
AMA,RAP,299.0475
AMA,RDD,211.07
AMA,RDM,94.52
AMA,RDU,218.7692
AMA,RIC,355.9447619
AMA,RNO,156.5505
AMA,ROA,274
AMA,ROC,266.27
AMA,RSW,240.4094444
AMA,SAN,175.0815873
AMA,SAT,166.9491667
AMA,SAV,167.3825
AMA,SBA,277.3233333
AMA,SBN,419.625
AMA,SBP,501
AMA,SBY,406.75
AMA,SDF,188.1666667
AMA,SEA,252.7648718
AMA,SFO,235.811
AMA,SGF,243.1428571
AMA,SHV,262
AMA,SJC,164.708
AMA,SJT,337.475
AMA,SJU,377.6666667
AMA,SLC,218.7080702
AMA,SMF,211.2920513
AMA,SNA,178.7926316
AMA,SPI,216
AMA,SRQ,173.5
AMA,STL,196.347
AMA,STT,154.5
AMA,STX,389.5
AMA,SUX,174
AMA,TLH,213
AMA,TPA,194.7978333
AMA,TRI,247.2833333
AMA,TUL,134.9525
AMA,TUS,219.7272727
AMA,TVC,138.5
AMA,TXK,94
AMA,TYR,110.6666667
AMA,TYS,303.6295455
AMA,VPS,201.2692308
AMA,XNA,175.2
AMA,XWA,217.8333333
AMA,YUM,212.1666667
ANC,ABE,327
ANC,ABI,240.81
ANC,ABQ,292.7586207
ANC,ABY,367
ANC,ACT,276.5
ANC,ACV,347
ANC,ADK,368.5333333
ANC,ADQ,191.3571429
ANC,AEX,477.975
ANC,AGS,518.25
ANC,AKN,279.4128205
ANC,ALB,306.1563636
ANC,ALS,143.75
ANC,ALW,213.95
ANC,AMA,189
ANC,ASE,368.1666667
ANC,ATL,334.9916477
ANC,ATW,464.322
ANC,AUS,271.5782474
ANC,AVL,333.4138462
ANC,AVP,561.4275
ANC,AZO,151
ANC,BDL,279.0207692
ANC,BET,189.8262651
ANC,BFL,544
ANC,BGR,226.678
ANC,BHM,295.2725
ANC,BIL,292.8971875
ANC,BIS,346.64375
ANC,BJI,506.39
ANC,BLI,275.3524
ANC,BNA,292.1771287
ANC,BOI,220.1919075
ANC,BOS,279.8820408
ANC,BPT,267.5
ANC,BQK,508.67
ANC,BRD,268.6666667
ANC,BRO,384.75
ANC,BRW,239.0113208
ANC,BTR,249.90625
ANC,BTV,331.865
ANC,BUF,219.9657143
ANC,BUR,363.6942857
ANC,BWI,326.3127083
ANC,BZN,258.4802041
ANC,CAE,326.76
ANC,CAK,316.3333333
ANC,CDB,335.65
ANC,CDV,176.0680435
